Date,Precipitation,Temperature,PotentialET,ObservedQ,SnowPack,LiquidWater,RunoffFromSnow,SoilMoisture,Recharge,RunoffSoil,ActualET,UpperStorage,LowerStorage,QuickFlow,IntermediateFlow,Baseflow,Discharge
1981-02-06,0.0,21.9,0.26,0.074,0.0,0.0,0.0,444.47839218602587,0.0,0.0,0.26,20.65796245070445,12.510760910056852,0.0,1.0872611816160238,0.6584611005293081,1.7457222821453318
1981-02-07,0.0,21.9,0.26,0.072,0.0,0.0,0.0,444.2183921860259,0.0,0.0,0.26,19.387564328169226,12.12272286455401,0.0,1.0203981225352226,0.6380380455028427,1.6584361680380653
1981-02-08,0.0,21.9,0.26,0.071,0.0,0.0,0.0,443.9583921860259,0.0,0.0,0.26,18.180686111760764,11.75408672132631,0.0,0.9568782164084614,0.6186361432277006,1.5755143596361618
1981-02-09,1.0,21.9,0.26,0.07,0.0,0.0,0.67,443.725017349209,0.6433748368169174,0.0,0.26,17.6453579011488,11.403882385259994,0.0,0.9287030474288841,0.6002043360663155,1.5289073834951996
1981-02-10,0.5,21.9,0.27,0.069,0.0,0.0,0.335,443.46883696677367,0.3211803824353204,0.0,0.27,16.830711369404913,11.071188265996994,0.0,0.8858269141792059,0.5826941192629997,1.4685210334422056
1981-02-11,0.5,21.9,0.27,0.067,0.0,0.0,0.335,443.2132125544696,0.3206244123040751,0.0,0.27,16.056268992623536,10.755128852697144,0.0,0.8450667890854494,0.5660594132998498,1.411126202385299
1981-02-12,1.3,21.9,0.27,0.066,0.0,0.0,0.8710000000000001,442.9820298040177,0.8321827504518735,0.0,0.27,15.806529155921641,10.454872410062286,0.0,0.8319225871537705,0.5502564426348572,1.3821790297886278
1981-02-13,0.3,21.9,0.27,0.063,0.0,0.0,0.201,442.721287985268,0.19174181874972268,0.0,0.27,14.960857425937796,10.169628789559171,0.0,0.7874135487335683,0.5352436205031144,1.3226571692366826
1981-02-14,0.4,21.9,0.27,0.061,0.0,0.0,0.268,442.4640834026988,0.2552045825691797,0.0,0.27,14.217758908081628,9.898647350081212,0.0,0.7483031004253489,0.5209814394779586,1.2692845399033075
1981-02-15,0.7,21.9,0.27,0.06,0.0,0.0,0.469,442.2172533189625,0.4458300837363316,0.0,0.27,13.692909542227062,9.641214982577152,0.0,0.720679449590898,0.5074323675040606,1.2281118170949585
1981-02-16,0.3,21.9,0.27,0.06,0.0,0.0,0.201,441.95750287192055,0.19075044704196076,0.0,0.27,12.951976989805571,9.396654233448293,0.0,0.6816829994634511,0.4945607491288576,1.1762437485923087
1981-02-17,0.0,21.9,0.27,0.059,0.0,0.0,0.0,441.6875028719206,0.0,0.0,0.27,12.066878140315293,9.164321521775879,0.0,0.6350988494902786,0.4823327116724147,1.1174315611626933
1981-02-18,0.2,21.9,0.27,0.059,0.0,0.0,0.134,441.42479237576043,0.1267104961601651,0.0,0.27,11.346409204651685,8.943605445687085,0.0,0.5971794318237729,0.47071607608879396,1.0678955079125667
1981-02-19,0.2,21.9,0.27,0.058,0.0,0.0,0.134,441.1623078428545,0.12648453290598355,0.0,0.27,10.661749050679786,8.733925173402731,0.0,0.5611446868778834,0.45968027228435426,1.0208249591622378
1981-02-20,0.0,21.9,0.27,0.057,0.0,0.0,0.0,440.8923078428545,0.0,0.0,0.27,9.891161598145796,8.534728914732595,0.0,0.5205874525339893,0.4491962586701366,0.9697837112041259
1981-02-21,0.1,21.9,0.28,0.056,0.0,0.0,0.067,440.61629416521197,0.06301367764255766,0.0,0.28,9.218966511998936,8.345492468995966,0.0,0.4852087637894177,0.4392364457366298,0.9244452095260475
1981-02-22,0.0,21.9,0.28,0.056,0.0,0.0,0.0,440.336294165212,0.0,0.0,0.28,8.52051818639899,8.165717845546167,0.0,0.4484483255999468,0.42977462344979833,0.8782229490497451
1981-02-23,0.0,21.9,0.28,0.053,0.0,0.0,0.0,440.056294165212,0.0,0.0,0.28,7.856992277079041,7.994931953268859,0.0,0.4135259093199495,0.4207858922773084,0.8343118015972579
1981-02-24,0.3,21.9,0.28,0.053,0.0,0.0,0.201,439.7893264651657,0.18796770004637467,0.0,0.28,7.405211978269145,7.832685355605416,0.0,0.3897479988562708,0.41224659766344296,0.8019945965197137
1981-02-25,0.0,21.9,0.28,0.053,0.0,0.0,0.0,439.5093264651657,0.0,0.0,0.28,6.797451379355688,7.678551087825146,0.0,0.3577605989134573,0.40413426778027084,0.7618948666937282
1981-02-26,0.3,21.9,0.28,0.052,0.0,0.0,0.201,439.2430587973047,0.18726766786107105,0.0,0.28,6.39798309485592,7.5321235334338885,0.0,0.336735952360838,0.3964275543912573,0.7331635067520953
