Date,Precipitation,Temperature,PotentialET,ObservedQ,SnowPack,LiquidWater,RunoffFromSnow,SoilMoisture,Recharge,RunoffSoil,ActualET,UpperStorage,LowerStorage,QuickFlow,IntermediateFlow,Baseflow,Discharge
1984-11-02,0.0,11.1,0.028999999999999998,2.187,0.0,0.0,0.0,217.03405519170573,0.0,0.0,0.028999999999999998,16.67205388397092,14.397603243187044,0.17628418933658882,1.4505982421868162,0.49756412458381594,2.124446556107221
1984-11-03,0.0,8.0,0.027999999999999997,1.959,0.0,0.0,0.0,217.00605519170574,0.0,0.0,0.027999999999999997,14.958809405053765,14.450972659879891,0.0,1.2937831004706366,0.4994804644265033,1.7932635648971398
1984-11-04,0.2,6.2,0.027,1.8,0.0,0.0,0.2,217.04570873878498,0.13334645292076894,0.0,0.027,13.492475708951579,14.502552611609078,0.0,1.163307666619715,0.5013325498099994,1.6646402164297145
1984-11-05,5.8,5.6,0.026,1.766,0.0,0.0,5.8,218.9515373149085,3.8681714238764626,0.0,0.026,15.597906022109722,14.552403098746625,0.0,1.1141189849257738,0.5031225351723814,1.617241520098155
1984-11-06,0.0,3.3,0.024999999999999998,1.824,0.0,0.0,0.0,218.9265373149085,0.0,0.0,0.024999999999999998,13.961872148011585,14.600582109865098,0.0,1.1355815741448598,0.5048525027138849,1.6404340768587449
1984-11-07,13.2,3.2,0.024,2.091,0.0,0.0,13.2,223.17743137527086,8.925105939637628,0.0,0.024,20.14976365891191,14.647145689192802,0.1443090605944889,1.2439792743239129,0.506524464819024,1.8948127997374256
1984-11-08,1.1,5.5,0.023,2.548,0.0,0.0,1.1,223.48756482805285,0.7668665472179977,0.0,0.023,18.803284486724205,14.69214800180723,0.31236754866249017,1.4388670770875494,0.5081403663974959,2.259374992147535
1984-11-09,0.0,2.3,0.022,2.221,0.0,0.0,0.0,223.46556482805286,0.0,0.0,0.022,16.93684545267173,14.73564139664257,0.19180791554151372,1.46106082286421,0.5097020871465983,2.1625708255523213
1984-11-10,0.0,1.8,0.020999999999999998,1.998,0.0,0.0,0.0,223.44456482805288,0.0,0.0,0.020999999999999998,15.20456754465577,14.777676467384612,0.02374942747351241,1.3161585094135684,0.5112114437377853,1.851119380624866
1984-11-11,0.0,2.9,0.019999999999999997,1.832,0.0,0.0,0.0,223.42456482805287,0.0,0.0,0.019999999999999997,13.596807153958874,14.818302111323831,0.0,1.1799713232007494,0.5126701919299121,1.6926415151306617
1984-11-12,0.2,3.4,0.019,1.685,0.0,0.0,0.2,223.4658888239996,0.13967600405326833,0.0,0.019,12.234249843654352,14.857565586235163,0.0,1.057790513947312,0.5140800286116203,1.5718705425589323
1984-11-13,0.0,0.6,0.018,1.553,0.0,0.0,0.0,223.4478888239996,0.0,0.0,0.018,10.839998257789572,14.8955125653506,0.0,0.9469021643247412,0.5154425937752432,1.4623447580999842
1984-11-14,0.0,-0.9,0.016999999999999998,1.426,0.0,0.0,0.0,223.4308888239996,0.0,0.0,0.016999999999999998,9.545966587670812,14.932187190488579,0.0,0.8414745520569549,0.5167594724245267,1.3582340244814817
1984-11-15,0.0,0.4,0.016,1.308,0.0,0.0,0.0,223.4148888239996,0.0,0.0,0.016,8.344950945840477,14.967632123401934,0.0,0.7411151549885859,0.5180321964183857,1.2591473514069715
1984-11-16,0.0,-2.8,0.015,1.2,0.0,0.0,0.0,223.39988882399962,0.0,0.0,0.015,7.230265266015695,15.001888595404187,0.0,0.6479696714064799,0.5192622462528375,1.1672319176593173
1984-11-17,0.0,-0.7,0.013999999999999999,1.1,0.0,0.0,0.0,223.3858888239996,0.0,0.0,0.013999999999999999,6.195704081689366,15.03499645533186,0.0,0.561519559456984,0.5204510527831891,1.081970612240173
1984-11-18,0.0,-2.0,0.012999999999999998,1.009,0.0,0.0,0.0,223.3728888239996,0.0,0.0,0.012999999999999998,5.235507980235061,15.066994215898633,0.0,0.4812835504883633,0.5215999988884797,1.002883549376843
1984-11-19,6.4,-0.4,0.011999999999999997,1.049,0.0,0.0,6.4,225.29290131224087,4.467987511758724,0.0,0.011999999999999997,8.49115654690967,15.097919098495248,0.0,0.4871055960851902,0.5227104210801142,1.0098160171653046
1984-11-20,3.2,0.5,0.011,1.262,0.0,0.0,3.2,226.21727940010788,2.2646219121329767,0.0,0.011,9.467800575213344,15.127807076487295,0.0,0.613495481868386,0.5237836110565601,1.1372790929249461
1984-11-21,0.8,0.5,0.009999999999999998,1.325,0.0,0.0,0.8,226.43742369225612,0.5698557078517735,0.0,0.009999999999999998,8.801297593864291,15.156692917061216,0.0,0.7014458634913137,0.5248208172059152,1.2262666806972289
1984-11-22,0.0,0.8,0.008999999999999998,1.262,0.0,0.0,0.0,226.42842369225613,0.0,0.0,0.008999999999999998,7.653809353095992,15.184610221667235,0.0,0.6723283887552408,0.5258232460580958,1.1981516348133368
1984-11-23,11.1,2.6,0.008,1.386,0.0,0.0,11.1,229.6019312023979,7.91849248985821,0.0,0.008,13.93810841767013,15.211591465106242,0.0,0.7366646620108014,0.5267920636883313,1.2634567256991327
1984-11-24,0.0,0.4,0.006999999999999999,1.697,0.0,0.0,0.0,229.5949312023979,0.0,0.0,0.006999999999999999,12.421382118875345,15.237668033306093,0.0,0.9284328605382343,0.527728397073602,1.4561612576118361
1984-11-25,8.5,2.1,0.005999999999999998,1.79,0.0,0.0,8.5,231.88975155433062,6.199179648067292,0.0,0.005999999999999998,16.767256987688253,15.262870259831297,0.0,1.0755202135374338,0.5286333354035941,1.604153548941028
1984-11-26,0.0,0.4,0.0049999999999999975,1.978,0.0,0.0,0.0,231.88475155433062,0.0,0.0,0.0049999999999999975,15.047169233762453,15.287227461168525,0.0,1.1811384158127654,0.5295079313477005,1.710646347160466
1984-11-27,0.1,-1.1,0.003999999999999997,1.861,0.1028353669532734,0.0,0.0,231.88075155433063,0.0,0.0,0.003999999999999997,13.450722759159481,15.310767970829007,0.0,1.1677642034326658,0.5303532022795373,1.6981174057122033
1984-11-28,1.5,3.3,0.002999999999999999,1.742,0.0,0.0,1.6028353669532733,232.29304416714402,1.187542754139923,0.0,0.002999999999999999,13.071211364176644,15.33351917230749,0.0,1.0652912260690526,0.5311701314604041,1.5964613575294568
1984-11-29,0.0,5.1,0.0019999999999999983,1.663,0.0,0.0,0.0,232.291044167144,0.0,0.0,0.0019999999999999983,11.616798316836906,15.355507530936084,0.0,0.9915244680524841,0.5319596691830624,1.5234841372355465
1984-11-30,0.0,6.2,0.0009999999999999974,1.536,0.0,0.0,0.0,232.290044167144,0.0,0.0,0.0009999999999999974,10.2669296390658,15.376758624670051,0.0,0.9017197433987627,0.5327227338771636,1.434442477275926
1984-12-01,0.0,3.9,0.0,1.411,0.0,0.0,0.0,232.290044167144,0.0,0.0,0.0,9.014090598216715,15.397297173841366,0.0,0.7970298739381865,0.533460213177612,1.3304900871157985
1984-12-02,1.0,3.6,0.0016129032258064516,1.316,0.0,0.0,1.0,232.54544828385562,0.7429829800625779,0.0,0.0016129032258064516,8.540883397630662,15.417147069914634,0.0,0.7132167480349045,0.5341729649571065,1.2473897129920113
1984-12-03,0.2,3.0,0.0032258064516129032,1.253,0.0,0.0,0.2,232.59336585816797,0.14885661923601762,0.0,0.0032258064516129032,7.550270623687208,15.436331403278835,0.0,0.6514547118368823,0.5348618183240601,1.1863165301609424
1984-12-04,0.0,2.5,0.004838709677419355,1.164,0.0,0.0,0.0,232.58852714849056,0.0,0.0,0.004838709677419355,6.492707199084263,15.454872490107215,0.0,0.5834556109080569,0.5355275745870607,1.1189831854951175
1984-12-05,0.3,2.6,0.0064516129032258064,1.076,0.0,0.0,0.3,232.65872479482067,0.22335074076668895,0.0,0.0064516129032258064,5.718458388150095,15.472791898316572,0.0,0.5083314615269815,0.5361710081869931,1.0445024697139744
1984-12-06,11.1,2.8,0.008064516129032258,1.236,0.0,0.0,11.1,235.48271436436593,8.26794591432571,0.0,0.008064516129032258,12.466206456970816,15.490110472656138,0.0,0.5885226063828386,0.5367928675979075,1.125315473980746
1984-12-07,0.2,2.4,0.00967741935483871,1.588,0.0,0.0,0.2,235.52117782130404,0.15185912370706273,0.0,0.00967741935483871,11.196225013587279,15.506848358955217,0.0,0.8102414654557852,0.5373938761976809,1.3476353416534663
1984-12-08,1.2,7.0,0.01129032258064516,1.551,0.0,0.0,1.2,235.79849596432797,0.9113915343954152,0.0,0.01129032258064516,10.72246746438617,15.523025027557834,0.0,0.8825395288261051,0.5379747331094878,1.4205142619355928
